Code	Region	Country	variable	value	region
642	Eastern Europe	Romania	1921	2.27889	Eastern Europe
124	Western Offshoots	Canada	1921	7.44494	Western Offshoots
840	Western Offshoots	United States of America	1921	5.98944	Western Offshoots
52	Latin America and Caribbean	Barbados	1921	5.51527	#N/A
192	Latin America and Caribbean	Cuba	1921	2.538	Latin America and Caribean
388	Latin America and Caribbean	Jamaica	1921	3.61472	Latin America and Caribean
630	Latin America and Caribbean	Puerto Rico	1921	2.01059	Latin America and Caribean
780	Latin America and Caribbean	Trinidad and Tobago	1921	4.40792	Latin America and Caribean
188	Latin America and Caribbean	Costa Rica	1921	1.70437	Latin America and Caribean
222	Latin America and Caribbean	El Salvador	1921	1.55939	Latin America and Caribean
320	Latin America and Caribbean	Guatemala	1921	2.18712	Latin America and Caribean
340	Latin America and Caribbean	Honduras	1921	1.72751	Latin America and Caribean
484	Latin America and Caribbean	Mexico	1921	2.00258	Latin America and Caribean
558	Latin America and Caribbean	Nicaragua	1921	0.847875	Latin America and Caribean
32	Latin America and Caribbean	Argentina	1921	2.97572	Latin America and Caribean
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1921	2.46359	Latin America and Caribean
76	Latin America and Caribbean	Brazil	1921	0.994468	Latin America and Caribean
152	Latin America and Caribbean	Chile	1921	3.4306	Latin America and Caribean
170	Latin America and Caribbean	Colombia	1921	2.39097	Latin America and Caribean
218	Latin America and Caribbean	Ecuador	1921	2.05272	Latin America and Caribean
328	Latin America and Caribbean	Guyana	1921	3.13346	#N/A
600	Latin America and Caribbean	Paraguay	1921	2.2838	Latin America and Caribean
604	Latin America and Caribbean	Peru	1921	1.07076	Latin America and Caribean
858	Latin America and Caribbean	Uruguay	1921	2.58969	Latin America and Caribean
36	Western Offshoots	Australia	1921	6.88089	Western Offshoots
554	Western Offshoots	New Zealand	1921	4.64546	Western Offshoots
50	South and South-East Asia	Bangladesh	1921	1.60872	South and South-East Asia
356	South and South-East Asia	India	1921	0.320753	South and South-East Asia
586	South and South-East Asia	Pakistan	1921	0.681667	South and South-East Asia
144	South and South-East Asia	Sri Lanka	1921	1.6645	South and South-East Asia
408	East Asia	Democratic People's Republic of Korea	1921	0.0807793	East Asia
392	East Asia	Japan	1921	4.90761	East Asia
410	East Asia	Korea	1921	0.120922	East Asia
9002	East Asia	Taiwan	1921	0.598374	East Asia
458	South and South-East Asia	Malaysia	1921	0.641875	South and South-East Asia
104	South and South-East Asia	Myanmar	1921	0.730027	South and South-East Asia
608	South and South-East Asia	Philippines	1921	1.27651	South and South-East Asia
702	South and South-East Asia	Singapore	1921	1.43162	South and South-East Asia
764	South and South-East Asia	Thailand	1921	0.317574	South and South-East Asia
704	South and South-East Asia	Viet Nam	1921	0.539796	South and South-East Asia
196	MENA	Cyprus	1921	1.94383	#N/A
376	MENA	Israel	1921	1.24598	MENA
275	MENA	Palestinian Authority	1921	0.373722	MENA
12	MENA	Algeria	1921	0.679658	MENA
818	MENA	Egypt	1921	0.286333	MENA
788	MENA	Tunisia	1921	0.303869	MENA
270	Sub-Saharan Africa	Gambia	1921	0.180723	Sub-Saharan Africa
288	Sub-Saharan Africa	Ghana	1921	0.263916	Sub-Saharan Africa
566	Sub-Saharan Africa	Nigeria	1921	0.0823661	Sub-Saharan Africa
694	Sub-Saharan Africa	Sierra Leone	1921	0.445214	Sub-Saharan Africa
72	Sub-Saharan Africa	Botswana	1921	0.377152	Sub-Saharan Africa
710	Sub-Saharan Africa	South Africa	1921	2.14452	Sub-Saharan Africa
404	Sub-Saharan Africa	Kenya	1921	0.0904633	Sub-Saharan Africa
450	Sub-Saharan Africa	Madagascar	1921	0.833616	Sub-Saharan Africa
454	Sub-Saharan Africa	Malawi	1921	1.13108	Sub-Saharan Africa
480	Sub-Saharan Africa	Mauritius	1921	1.60563	Sub-Saharan Africa
690	Sub-Saharan Africa	Seychelles	1921	4.05168	Sub-Saharan Africa
800	Sub-Saharan Africa	Uganda	1921	0.0355105	Sub-Saharan Africa
894	Sub-Saharan Africa	Zambia	1921	0.49946	Sub-Saharan Africa
716	Sub-Saharan Africa	Zimbabwe	1921	0.404194	Sub-Saharan Africa
40	Western Europe	Austria	1922	5.82169	Western Europe
56	Western Europe	Belgium	1922	5.2329	Western Europe
250	Western Europe	France	1922	6.49341	Western Europe
276	Western Europe	Germany	1922	6.92105	Western Europe
528	Western Europe	Netherlands	1922	6.75617	Western Europe
756	Western Europe	Switzerland	1922	9.12004	Western Europe
208	Western Europe	Denmark	1922	5.92426	Western Europe
246	Western Europe	Finland	1922	2.24133	Western Europe
352	Western Europe	Iceland	1922	3.21187	#N/A
372	Western Europe	Ireland	1922	4.79747	Western Europe
578	Western Europe	Norway	1922	6.53052	Western Europe
752	Western Europe	Sweden	1922	8.17404	Western Europe
826	Western Europe	United Kingdom	1922	5.97634	Western Europe
380	Western Europe	Italy	1922	3.67937	Western Europe
620	Western Europe	Portugal	1922	2.1374	Western Europe
724	Western Europe	Spain	1922	4.56573	Western Europe
100	Eastern Europe	Bulgaria	1922	2.42857	Eastern Europe
348	Eastern Europe	Hungary	1922	5.61078	Eastern Europe
616	Eastern Europe	Poland	1922	2.27526	Eastern Europe
642	Eastern Europe	Romania	1922	2.387	Eastern Europe
124	Western Offshoots	Canada	1922	7.49991	Western Offshoots
840	Western Offshoots	United States of America	1922	6.03115	Western Offshoots
52	Latin America and Caribbean	Barbados	1922	5.52744	#N/A
192	Latin America and Caribbean	Cuba	1922	2.54181	Latin America and Caribean
388	Latin America and Caribbean	Jamaica	1922	3.63154	Latin America and Caribean
630	Latin America and Caribbean	Puerto Rico	1922	2.36117	Latin America and Caribean
780	Latin America and Caribbean	Trinidad and Tobago	1922	4.45776	Latin America and Caribean
188	Latin America and Caribbean	Costa Rica	1922	1.72188	Latin America and Caribean
222	Latin America and Caribbean	El Salvador	1922	1.57896	Latin America and Caribean
320	Latin America and Caribbean	Guatemala	1922	2.17687	Latin America and Caribean
340	Latin America and Caribbean	Honduras	1922	1.7224	Latin America and Caribean
484	Latin America and Caribbean	Mexico	1922	2.02166	Latin America and Caribean
558	Latin America and Caribbean	Nicaragua	1922	0.883836	Latin America and Caribean
32	Latin America and Caribbean	Argentina	1922	3.0628	Latin America and Caribean
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1922	2.51375	Latin America and Caribean
76	Latin America and Caribbean	Brazil	1922	1.03459	Latin America and Caribean
152	Latin America and Caribbean	Chile	1922	3.54596	Latin America and Caribean
170	Latin America and Caribbean	Colombia	1922	2.3668	Latin America and Caribean
218	Latin America and Caribbean	Ecuador	1922	1.96785	Latin America and Caribean
328	Latin America and Caribbean	Guyana	1922	3.21776	#N/A
600	Latin America and Caribbean	Paraguay	1922	2.45129	Latin America and Caribean
604	Latin America and Caribbean	Peru	1922	1.10976	Latin America and Caribean
858	Latin America and Caribbean	Uruguay	1922	2.5919	Latin America and Caribean
36	Western Offshoots	Australia	1922	6.93529	Western Offshoots
554	Western Offshoots	New Zealand	1922	4.70457	Western Offshoots
50	South and South-East Asia	Bangladesh	1922	1.62841	South and South-East Asia
356	South and South-East Asia	India	1922	0.335033	South and South-East Asia
586	South and South-East Asia	Pakistan	1922	0.678396	South and South-East Asia
144	South and South-East Asia	Sri Lanka	1922	1.69826	South and South-East Asia
156	East Asia	China	1922	0.2497	East Asia
408	East Asia	Democratic People's Republic of Korea	1922	0.0852997	East Asia
392	East Asia	Japan	1922	5.01506	East Asia
410	East Asia	Korea	1922	0.127506	East Asia
9002	East Asia	Taiwan	1922	0.671642	East Asia
458	South and South-East Asia	Malaysia	1922	0.659962	South and South-East Asia
104	South and South-East Asia	Myanmar	1922	0.771192	South and South-East Asia
608	South and South-East Asia	Philippines	1922	1.40043	South and South-East Asia
702	South and South-East Asia	Singapore	1922	1.48467	South and South-East Asia
764	South and South-East Asia	Thailand	1922	0.31861	South and South-East Asia
704	South and South-East Asia	Viet Nam	1922	0.545184	South and South-East Asia
196	MENA	Cyprus	1922	2.06191	#N/A
376	MENA	Israel	1922	1.32121	MENA
275	MENA	Palestinian Authority	1922	0.405051	MENA
12	MENA	Algeria	1922	0.694977	MENA
818	MENA	Egypt	1922	0.293152	MENA
788	MENA	Tunisia	1922	0.312723	MENA
270	Sub-Saharan Africa	Gambia	1922	0.186349	Sub-Saharan Africa
288	Sub-Saharan Africa	Ghana	1922	0.286816	Sub-Saharan Africa
566	Sub-Saharan Africa	Nigeria	1922	0.0939715	Sub-Saharan Africa
694	Sub-Saharan Africa	Sierra Leone	1922	0.442555	Sub-Saharan Africa
72	Sub-Saharan Africa	Botswana	1922	0.384445	Sub-Saharan Africa
710	Sub-Saharan Africa	South Africa	1922	2.24202	Sub-Saharan Africa
404	Sub-Saharan Africa	Kenya	1922	0.115453	Sub-Saharan Africa
450	Sub-Saharan Africa	Madagascar	1922	0.856338	Sub-Saharan Africa
454	Sub-Saharan Africa	Malawi	1922	1.10872	Sub-Saharan Africa
480	Sub-Saharan Africa	Mauritius	1922	1.55642	Sub-Saharan Africa
690	Sub-Saharan Africa	Seychelles	1922	4.15502	Sub-Saharan Africa
800	Sub-Saharan Africa	Uganda	1922	0.0386637	Sub-Saharan Africa
894	Sub-Saharan Africa	Zambia	1922	0.566148	Sub-Saharan Africa
716	Sub-Saharan Africa	Zimbabwe	1922	0.433365	Sub-Saharan Africa
40	Western Europe	Austria	1923	5.8767	Western Europe
56	Western Europe	Belgium	1923	5.28119	Western Europe
250	Western Europe	France	1923	6.36282	Western Europe
276	Western Europe	Germany	1923	6.97251	Western Europe
528	Western Europe	Netherlands	1923	6.78627	Western Europe
756	Western Europe	Switzerland	1923	9.18572	Western Europe
208	Western Europe	Denmark	1923	5.96246	Western Europe
246	Western Europe	Finland	1923	2.33333	Western Europe
352	Western Europe	Iceland	1923	3.26039	#N/A
372	Western Europe	Ireland	1923	4.87036	Western Europe
578	Western Europe	Norway	1923	6.60769	Western Europe
752	Western Europe	Sweden	1923	8.22623	Western Europe
826	Western Europe	United Kingdom	1923	6.05955	Western Europe
380	Western Europe	Italy	1923	3.77148	Western Europe
620	Western Europe	Portugal	1923	2.10119	Western Europe
724	Western Europe	Spain	1923	4.52494	Western Europe
100	Eastern Europe	Bulgaria	1923	2.6329	Eastern Europe
348	Eastern Europe	Hungary	1923	5.69517	Eastern Europe
616	Eastern Europe	Poland	1923	2.26785	Eastern Europe
642	Eastern Europe	Romania	1923	2.47235	Eastern Europe
124	Western Offshoots	Canada	1923	7.62243	Western Offshoots
840	Western Offshoots	United States of America	1923	6.06267	Western Offshoots
52	Latin America and Caribbean	Barbados	1923	5.53114	#N/A
192	Latin America and Caribbean	Cuba	1923	2.47313	Latin America and Caribean
388	Latin America and Caribbean	Jamaica	1923	3.6281	Latin America and Caribean
630	Latin America and Caribbean	Puerto Rico	1923	2.53017	Latin America and Caribean
780	Latin America and Caribbean	Trinidad and Tobago	1923	4.56268	Latin America and Caribean
188	Latin America and Caribbean	Costa Rica	1923	1.74627	Latin America and Caribean
222	Latin America and Caribbean	El Salvador	1923	1.5267	Latin America and Caribean
320	Latin America and Caribbean	Guatemala	1923	2.19619	Latin America and Caribean
340	Latin America and Caribbean	Honduras	1923	1.8116	Latin America and Caribean
484	Latin America and Caribbean	Mexico	1923	2.04198	Latin America and Caribean
558	Latin America and Caribbean	Nicaragua	1923	0.961366	Latin America and Caribean
32	Latin America and Caribbean	Argentina	1923	3.11005	Latin America and Caribean
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1923	2.57321	Latin America and Caribean
76	Latin America and Caribbean	Brazil	1923	1.06494	Latin America and Caribean
152	Latin America and Caribbean	Chile	1923	3.65554	Latin America and Caribean
170	Latin America and Caribbean	Colombia	1923	2.40085	Latin America and Caribean
218	Latin America and Caribbean	Ecuador	1923	1.99928	Latin America and Caribean
328	Latin America and Caribbean	Guyana	1923	3.2763	#N/A
600	Latin America and Caribbean	Paraguay	1923	2.493	Latin America and Caribean
604	Latin America and Caribbean	Peru	1923	1.12642	Latin America and Caribean
858	Latin America and Caribbean	Uruguay	1923	2.64286	Latin America and Caribean
36	Western Offshoots	Australia	1923	6.96052	Western Offshoots
554	Western Offshoots	New Zealand	1923	4.74213	Western Offshoots
50	South and South-East Asia	Bangladesh	1923	1.64463	South and South-East Asia
356	South and South-East Asia	India	1923	0.348017	South and South-East Asia
586	South and South-East Asia	Pakistan	1923	0.677732	South and South-East Asia
144	South and South-East Asia	Sri Lanka	1923	1.73115	South and South-East Asia
156	East Asia	China	1923	0.284629	East Asia
408	East Asia	Democratic People's Republic of Korea	1923	0.0883526	East Asia
392	East Asia	Japan	1923	5.12675	East Asia
410	East Asia	Korea	1923	0.132614	East Asia
9002	East Asia	Taiwan	1923	0.772069	East Asia
458	South and South-East Asia	Malaysia	1923	0.683638	South and South-East Asia
104	South and South-East Asia	Myanmar	1923	0.794312	South and South-East Asia
608	South and South-East Asia	Philippines	1923	1.51191	South and South-East Asia
702	South and South-East Asia	Singapore	1923	1.54127	South and South-East Asia
764	South and South-East Asia	Thailand	1923	0.326405	South and South-East Asia
704	South and South-East Asia	Viet Nam	1923	0.571841	South and South-East Asia
196	MENA	Cyprus	1923	2.15312	#N/A
376	MENA	Israel	1923	1.39428	MENA
275	MENA	Palestinian Authority	1923	0.435499	MENA
12	MENA	Algeria	1923	0.636482	MENA
818	MENA	Egypt	1923	0.313719	MENA
788	MENA	Tunisia	1923	0.320288	MENA
270	Sub-Saharan Africa	Gambia	1923	0.195341	Sub-Saharan Africa
288	Sub-Saharan Africa	Ghana	1923	0.301737	Sub-Saharan Africa
566	Sub-Saharan Africa	Nigeria	1923	0.107729	Sub-Saharan Africa
694	Sub-Saharan Africa	Sierra Leone	1923	0.431773	Sub-Saharan Africa
72	Sub-Saharan Africa	Botswana	1923	0.400579	Sub-Saharan Africa
710	Sub-Saharan Africa	South Africa	1923	2.25104	Sub-Saharan Africa
404	Sub-Saharan Africa	Kenya	1923	0.137789	Sub-Saharan Africa
450	Sub-Saharan Africa	Madagascar	1923	0.875508	Sub-Saharan Africa
454	Sub-Saharan Africa	Malawi	1923	1.1384	Sub-Saharan Africa
480	Sub-Saharan Africa	Mauritius	1923	1.56562	Sub-Saharan Africa
690	Sub-Saharan Africa	Seychelles	1923	4.25416	Sub-Saharan Africa
800	Sub-Saharan Africa	Uganda	1923	0.0412713	Sub-Saharan Africa
894	Sub-Saharan Africa	Zambia	1923	0.626862	Sub-Saharan Africa
716	Sub-Saharan Africa	Zimbabwe	1923	0.466369	Sub-Saharan Africa
40	Western Europe	Austria	1924	5.96308	Western Europe
56	Western Europe	Belgium	1924	5.3374	Western Europe
250	Western Europe	France	1924	6.44349	Western Europe
276	Western Europe	Germany	1924	7.01621	Western Europe
528	Western Europe	Netherlands	1924	6.79101	Western Europe
756	Western Europe	Switzerland	1924	9.20394	Western Europe
208	Western Europe	Denmark	1924	6.00188	Western Europe
246	Western Europe	Finland	1924	2.48138	Western Europe
352	Western Europe	Iceland	1924	3.26555	#N/A
372	Western Europe	Ireland	1924	4.9352	Western Europe
578	Western Europe	Norway	1924	6.62246	Western Europe
752	Western Europe	Sweden	1924	8.24016	Western Europe
826	Western Europe	United Kingdom	1924	6.11444	Western Europe
380	Western Europe	Italy	1924	3.83239	Western Europe
620	Western Europe	Portugal	1924	2.05595	Western Europe
724	Western Europe	Spain	1924	4.51392	Western Europe
100	Eastern Europe	Bulgaria	1924	2.70468	Eastern Europe
348	Eastern Europe	Hungary	1924	5.73431	Eastern Europe
616	Eastern Europe	Poland	1924	2.26504	Eastern Europe
642	Eastern Europe	Romania	1924	2.59947	Eastern Europe
124	Western Offshoots	Canada	1924	7.61521	Western Offshoots
840	Western Offshoots	United States of America	1924	6.12738	Western Offshoots
52	Latin America and Caribbean	Barbados	1924	5.49641	#N/A
192	Latin America and Caribbean	Cuba	1924	2.40573	Latin America and Caribean
388	Latin America and Caribbean	Jamaica	1924	3.6303	Latin America and Caribean
630	Latin America and Caribbean	Puerto Rico	1924	2.49157	Latin America and Caribean
780	Latin America and Caribbean	Trinidad and Tobago	1924	4.63937	Latin America and Caribean
188	Latin America and Caribbean	Costa Rica	1924	1.78885	Latin America and Caribean
222	Latin America and Caribbean	El Salvador	1924	1.56398	Latin America and Caribean
320	Latin America and Caribbean	Guatemala	1924	2.19968	Latin America and Caribean
340	Latin America and Caribbean	Honduras	1924	1.7753	Latin America and Caribean
484	Latin America and Caribbean	Mexico	1924	2.06314	Latin America and Caribean
558	Latin America and Caribbean	Nicaragua	1924	1.03196	Latin America and Caribean
32	Latin America and Caribbean	Argentina	1924	3.30298	Latin America and Caribean
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1924	2.62015	Latin America and Caribean
76	Latin America and Caribbean	Brazil	1924	1.09437	Latin America and Caribean
152	Latin America and Caribbean	Chile	1924	3.6119	Latin America and Caribean
170	Latin America and Caribbean	Colombia	1924	2.50363	Latin America and Caribean
218	Latin America and Caribbean	Ecuador	1924	2.07356	Latin America and Caribean
328	Latin America and Caribbean	Guyana	1924	3.27242	#N/A
600	Latin America and Caribbean	Paraguay	1924	2.4263	Latin America and Caribean
